# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PCX interaction (ver1.0).
# Generated: 2025-10-29 16:18:43
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
204 100 -2057.88270000 0.24490186 10.31990000 -1.315437 74.28
205 100 -2059.08440000 0.24656226 11.50950000 -1.385234 75.47
206 100 -2061.12300000 0.24964408 10.82230000 -1.432494 74.08
207 100 -2061.97850000 0.24863217 12.16320000 -1.496270 74.96
208 100 -2063.95140000 0.25276786 11.19860000 -1.539225 73.43
209 100 -2064.65140000 0.25584092 12.62730000 -1.594018 74.12
210 100 -2066.30310000 0.25573863 11.86650000 -1.640142 71.59
211 100 -2066.87950000 0.25638745 13.07490000 -1.699959 71.87
212 100 -2068.33210000 0.25799829 12.35220000 -1.742978 69.92
213 100 -2068.80890000 0.25901888 13.49690000 -1.796835 70.60
214 100 -2070.12370000 0.25950712 12.81220000 -1.844345 68.72
215 100 -2070.47700000 0.25987828 13.92910000 -1.898258 69.90
216 100 -2071.67200000 0.26044365 13.23440000 -1.940164 67.83
217 100 -2071.81770000 0.26174347 14.42920000 -1.991766 68.63
218 100 -2072.90870000 0.26043259 13.64030000 -2.028764 66.93
219 100 -2072.97240000 0.26051468 14.79660000 -2.075648 67.89
220 100 -2073.71580000 0.25847887 14.24140000 -2.110984 65.17
221 100 -2073.28040000 0.25794685 15.57560000 -2.149912 63.61
222 100 -2074.06010000 0.25285568 14.47720000 -2.191110 61.85
223 100 -2073.64110000 0.25016919 15.81080000 -2.227837 61.34
224 100 -2074.13500000 0.24464196 15.03090000 -2.269159 59.44
225 100 -2073.65110000 0.24016191 16.11640000 -2.303788 60.06
226 100 -2074.06290000 0.23593803 15.34100000 -2.342023 58.00
227 100 -2073.48910000 0.23261549 16.43230000 -2.378000 58.77
228 100 -2073.86480000 0.22784248 15.59480000 -2.409435 57.03
229 100 -2073.26480000 0.22382268 16.66840000 -2.439163 58.08
230 100 -2073.50890000 0.22048785 15.99040000 -2.473040 56.35
231 100 -2072.67500000 0.21534173 17.20640000 -2.502646 57.85
232 100 -2072.87850000 0.21311552 16.32050000 -2.534374 55.24
167 101 -1955.83450000 0.19524954 3.87240000 1.893828 91.71
168 101 -1960.81130000 0.18316102 2.99160000 1.950575 88.26
169 101 -1964.84350000 0.16986312 4.05830000 1.748520 89.57
170 101 -1969.78980000 0.15361974 3.27510000 2.092317 96.57
171 101 -1973.75180000 0.14480307 4.34430000 1.867229 95.44
172 101 -1978.99760000 -0.13621687 3.21240000 1.964206 54.84
173 101 -1983.06380000 -0.12762494 4.32740000 1.671694 57.67
174 101 -1987.89600000 -0.11890384 3.72790000 1.731984 59.83
175 101 -1991.78540000 -0.11111486 4.82700000 1.458352 69.59
176 101 -1996.38940000 -0.10306008 4.27440000 1.477370 69.01
177 101 -1999.92010000 -0.09914427 5.44560000 1.237061 74.02
178 101 -2004.37320000 -0.08966877 4.69090000 1.210976 78.51
179 101 -2007.77740000 -0.07231281 5.93630000 0.950817 94.44
180 101 -2011.85850000 -0.05322833 5.39520000 0.936929 96.78
181 101 -2015.06520000 -0.00667780 6.38830000 0.845084 99.77
182 101 -2019.03600000 -0.00584217 5.73720000 0.849030 99.98
183 101 -2022.03660000 -0.01569262 6.86620000 0.708313 99.85
184 101 -2025.79320000 -0.00203346 6.23990000 0.633554 99.80
185 101 -2026.92500000 -0.01929014 9.00740000 0.286106 99.56
186 101 -2029.68010000 -0.00374297 7.54340000 0.805573 77.92
187 101 -2031.01490000 -0.02208483 9.16880000 0.050808 92.84
188 101 -2033.41550000 -0.00789846 8.27030000 0.255386 81.18
189 101 -2034.72050000 -0.03884386 9.55390000 0.046168 86.16
190 101 -2037.30930000 0.10334394 8.43860000 -0.143699 76.48
191 101 -2039.25750000 0.15409046 9.23460000 -0.238340 75.62
192 101 -2042.40410000 0.16965783 8.20160000 -0.297793 76.33
193 101 -2044.51900000 0.18731275 9.39910000 -0.399669 76.83
194 101 -2047.63100000 0.20532577 8.55520000 -0.481711 77.85
195 101 -2049.66930000 0.20810817 9.81870000 -0.566168 77.52
196 101 -2052.65510000 0.21784950 9.00020000 -0.639145 77.71
197 101 -2054.55970000 0.22169551 10.25530000 -0.724064 77.60
198 101 -2057.38900000 0.22448349 9.47540000 -0.785638 77.15
199 101 -2059.12280000 0.23251559 10.72660000 -0.879205 77.04
200 101 -2061.81770000 0.23087008 9.93360000 -0.930757 76.37
201 101 -2063.40410000 0.23336046 11.18250000 -1.037370 78.29
202 101 -2065.95390000 0.23822560 10.37660000 -1.072843 75.66
203 101 -2067.42060000 0.24213655 11.62070000 -1.154218 76.70
204 101 -2069.81190000 0.24478348 10.85210000 -1.205151 75.07
205 101 -2071.16330000 0.24594842 12.05550000 -1.275254 75.95
206 101 -2073.35970000 0.24884133 11.35880000 -1.325103 74.50
207 101 -2074.36800000 0.24701159 12.71360000 -1.389293 75.10
208 101 -2076.49670000 0.25143584 11.73220000 -1.434490 73.71
209 101 -2077.38760000 0.25432802 13.15260000 -1.492349 74.40
210 101 -2079.17240000 0.25428978 12.44480000 -1.539124 72.22
211 101 -2079.90230000 0.25401271 13.65930000 -1.618952 74.13
212 101 -2081.52380000 0.25663164 12.95410000 -1.646728 70.91
213 101 -2082.15390000 0.25793737 14.11840000 -1.703743 71.62
214 101 -2083.62410000 0.25837511 13.45510000 -1.752199 69.97
215 101 -2084.12440000 0.25877460 14.61650000 -1.808836 71.26
216 101 -2085.46490000 0.25957165 13.96660000 -1.851086 69.26
217 101 -2085.76700000 0.26085770 15.19400000 -1.904428 70.16
218 101 -2086.98700000 0.25978913 14.46820000 -1.941463 68.67
219 101 -2087.17520000 0.25993997 15.69920000 -1.990313 69.91
220 101 -2088.07400000 0.25805413 15.16640000 -2.024508 67.54
221 101 -2087.75530000 0.26031426 16.58530000 -2.054039 68.63
222 101 -2088.66990000 0.25234562 15.48160000 -2.105148 64.45
223 101 -2088.38390000 0.24727228 16.85200000 -2.157168 65.54
224 101 -2088.98550000 0.24434356 16.10020000 -2.184917 61.98
225 101 -2088.62190000 0.24020608 17.20460000 -2.219858 62.58
226 101 -2089.13940000 0.23605228 16.46670000 -2.260063 60.21
227 101 -2088.67760000 0.23569643 17.58190000 -2.297227 61.88
228 101 -2089.15120000 0.23176900 16.80360000 -2.331518 59.72
229 101 -2088.71730000 0.22436436 17.84030000 -2.380931 58.09
230 101 -2089.09940000 0.22132351 17.11920000 -2.416821 56.67
231 101 -2088.41700000 0.21666078 18.26810000 -2.448938 58.55
232 101 -2088.72810000 0.21475948 17.36680000 -2.482539 55.97
166 102 -1958.92490000 0.21524366 NaN NaN NaN
167 102 -1963.02090000 0.19903656 NaN NaN NaN
168 102 -1968.11980000 0.18575466 NaN NaN NaN
169 102 -1972.28290000 0.17124131 NaN NaN NaN
170 102 -1977.31410000 0.15813933 NaN NaN NaN
171 102 -1981.42800000 0.14412525 NaN NaN NaN
172 102 -1986.60920000 -0.13666693 1.51630000 4.277670 13.03
173 102 -1990.84190000 -0.12780049 2.42370000 2.514492 53.02
174 102 -1995.83040000 -0.11891885 1.82350000 2.995726 29.19
175 102 -1999.88180000 -0.11113155 2.90750000 2.152468 71.43
176 102 -2004.58370000 -0.10281368 2.40580000 2.356650 53.38
177 102 -2008.28210000 -0.09917811 3.55200000 1.868854 68.32
178 102 -2012.93170000 -0.09064183 2.75200000 1.870733 70.73
179 102 -2016.47170000 -0.07287459 3.98870000 1.546550 87.71
180 102 -2020.67150000 -0.05546016 3.43740000 1.647216 91.85
181 102 -2023.99120000 0.01449422 4.43780000 1.378461 97.70
182 102 -2028.12080000 -0.00334532 3.71280000 1.402829 100.00
183 102 -2031.25110000 -0.01528332 4.84800000 1.111729 99.97
184 102 -2035.15040000 -0.00066025 4.21420000 1.062750 99.98
185 102 -2036.44150000 -0.01871685 6.93620000 0.604002 98.69
186 102 -2039.40170000 -0.00153474 5.45690000 0.636289 94.16
187 102 -2040.90380000 -0.02085412 7.10090000 0.376919 95.33
188 102 -2043.49240000 -0.00671612 6.20870000 0.302669 90.28
189 102 -2044.96590000 -0.03853223 7.50570000 0.132078 92.06
190 102 -2047.71010000 0.09489235 6.42330000 0.154732 74.68
191 102 -2049.82370000 0.15561123 7.32280000 0.073558 75.36
192 102 -2053.13610000 0.18743763 6.44190000 -0.005194 76.92
193 102 -2055.40420000 0.19052204 8.38680000 -0.106453 76.62
194 102 -2058.70600000 0.21656898 6.80240000 -0.216573 77.48
195 102 -2060.87330000 0.21026404 8.66000000 -0.297343 76.79
196 102 -2064.03300000 0.22521508 7.27300000 -0.396367 76.78
197 102 -2066.08240000 0.22298308 8.86570000 -0.482541 76.26
198 102 -2069.06740000 0.22978434 7.75070000 -0.564558 75.88
199 102 -2070.96930000 0.23325464 9.02790000 -0.663106 75.47
200 102 -2073.80460000 0.23499482 8.19500000 -0.729317 75.09
201 102 -2075.54850000 0.24321631 9.46300000 -0.834682 74.98
202 102 -2078.25930000 0.24137302 8.65450000 -0.886899 74.65
203 102 -2079.88200000 0.24292334 9.91070000 -0.975074 75.92
204 102 -2082.43680000 0.24656733 9.14450000 -1.028535 74.48
205 102 -2083.93650000 0.24650001 10.35260000 -1.105118 75.73
206 102 -2086.29960000 0.24926998 9.61240000 -1.154592 74.37
207 102 -2087.44690000 0.24608954 11.01620000 -1.223826 75.22
208 102 -2089.75820000 0.25105771 9.95850000 -1.271271 73.88
209 102 -2090.83520000 0.25357836 11.40780000 -1.335129 74.86
210 102 -2092.77960000 0.25372493 10.72010000 -1.387002 72.71
211 102 -2093.69590000 0.25372953 11.89740000 -1.476179 74.90
212 102 -2095.49030000 0.25630940 11.18500000 -1.505779 71.73
213 102 -2096.29720000 0.25785741 12.30010000 -1.568411 72.70
214 102 -2097.95890000 0.25852347 11.59580000 -1.620730 71.03
215 102 -2098.64950000 0.25911460 12.75730000 -1.683102 72.46
216 102 -2100.17900000 0.26016349 12.09880000 -1.727315 70.47
217 102 -2100.67320000 0.26072460 13.31260000 -1.785248 71.40
218 102 -2102.09240000 0.26075871 12.59500000 -1.824670 69.94
219 102 -2102.45840000 0.26100726 13.79270000 -1.879909 71.20
220 102 -2103.55860000 0.25950534 13.20020000 -1.915024 68.76
221 102 -2103.36950000 0.25924481 14.68430000 -1.956472 67.12
222 102 -2104.45390000 0.25398400 13.53750000 -2.001694 64.96
223 102 -2104.30370000 0.24850993 14.91770000 -2.058798 66.13
224 102 -2105.04450000 0.24607783 14.15830000 -2.086925 62.16
225 102 -2104.82410000 0.24182371 15.24060000 -2.126295 62.62
226 102 -2105.47750000 0.23782331 14.49350000 -2.166979 60.35
227 102 -2105.17280000 0.23394232 15.56940000 -2.206603 61.23
228 102 -2105.77560000 0.23015386 14.78900000 -2.241228 59.07
229 102 -2105.43660000 0.22640441 15.85590000 -2.275436 59.94
230 102 -2105.90310000 0.22326521 15.18820000 -2.311595 58.14
231 102 -2105.31290000 0.21837667 16.35880000 -2.346689 59.68
232 102 -2105.71320000 0.21657016 15.48220000 -2.380094 56.74
171 103 -1987.34350000 0.14612391 3.29960000 2.657553 93.60
172 103 -1992.48360000 -0.13840150 2.57420000 2.805244 89.82
173 103 -1996.87190000 -0.12926768 3.40720000 2.235019 51.59
174 103 -2002.00730000 -0.12068162 2.66630000 2.293547 58.51
175 103 -2006.20750000 -0.11265284 3.76160000 1.997946 65.61
176 103 -2011.05210000 -0.10459832 3.28040000 2.032395 63.36
177 103 -2014.90170000 -0.10093460 4.49580000 1.745665 63.76
178 103 -2019.67840000 -0.09266902 3.73300000 1.685298 91.43
179 103 -2023.32690000 -0.07484444 4.94910000 1.519456 93.98
180 103 -2027.64700000 -0.05779263 4.43750000 1.519242 96.83
181 103 -2031.05160000 0.01769908 5.50310000 1.178433 98.35
182 103 -2035.31710000 -0.00704935 4.73320000 1.186267 99.99
183 103 -2038.58260000 -0.01437505 5.92620000 0.982385 99.94
184 103 -2042.59570000 -0.00109582 5.30440000 0.910993 100.00
185 103 -2044.07660000 -0.01808151 7.96100000 0.613277 99.75
186 103 -2047.22270000 -0.00313641 6.49230000 0.613538 94.22
187 103 -2048.91910000 -0.02024771 8.12760000 0.430610 94.75
188 103 -2051.68960000 -0.01218021 7.23760000 0.345486 89.70
189 103 -2053.35140000 -0.03996098 8.52410000 0.192780 90.83
190 103 -2056.36450000 0.11402085 7.35780000 0.265995 75.97
191 103 -2058.79600000 0.16484658 8.01600000 0.153561 80.09
192 103 -2063.00900000 0.34766259 6.28830000 0.040878 82.91
193 103 -2064.72640000 0.19483248 9.41930000 -0.125174 83.82
194 103 -2068.75130000 0.34825096 7.89640000 -0.210527 81.77
195 103 -2070.52400000 0.26127126 9.67270000 -0.321419 82.11
196 103 -2074.16610000 0.34732200 8.39330000 -0.392670 81.78
197 103 -2076.03610000 0.22200188 6.44620000 -0.402293 80.12
198 103 -2079.21520000 0.33604825 5.07230000 -0.469285 79.79
199 103 -2081.21760000 0.23058259 9.68520000 -0.563146 78.06
200 103 -2084.22950000 0.25647194 8.84530000 -0.697774 80.01
201 103 -2086.13180000 0.25298908 10.12370000 -0.787209 80.78
202 103 -2089.01070000 0.25543941 9.30940000 -0.830579 79.04
203 103 -2090.79930000 0.25578109 10.53230000 -0.906230 78.78
204 103 -2093.50710000 0.25408777 9.76060000 -0.952809 78.25
205 103 -2095.13000000 0.25194844 10.98940000 -1.024579 79.21
206 103 -2097.68110000 0.25242426 10.21630000 -1.067425 77.59
207 103 -2098.93470000 0.24861546 11.64770000 -1.134133 78.44
208 103 -2101.46100000 0.25121954 10.55030000 -1.178526 76.63
209 103 -2102.71770000 0.25184182 11.93790000 -1.242265 77.27
210 103 -2104.81130000 0.25106543 11.26200000 -1.293779 75.10
211 103 -2105.89330000 0.25058831 12.43330000 -1.384504 77.11
212 103 -2107.81530000 0.25125982 11.76520000 -1.414004 73.75
213 103 -2108.77270000 0.25892512 12.91880000 -1.472613 74.98
214 103 -2110.62480000 0.25952145 12.17780000 -1.524317 73.53
215 103 -2111.49580000 0.25994605 13.31130000 -1.588425 74.94
216 103 -2113.20380000 0.26098788 12.61850000 -1.632343 73.21
217 103 -2113.90540000 0.26157184 13.77320000 -1.686520 74.20
218 103 -2115.46910000 0.26148572 13.09120000 -1.730967 72.93
219 103 -2115.97680000 0.26154608 14.28790000 -1.787008 74.72
220 103 -2117.27180000 0.26035749 13.63100000 -1.819099 72.73
221 103 -2117.20940000 0.26009599 15.19720000 -1.856425 71.72
222 103 -2118.43940000 0.25502855 14.06740000 -1.902069 69.40
223 103 -2118.42080000 0.24973432 15.46240000 -1.963064 70.57
224 103 -2119.28270000 0.24756242 14.75440000 -1.989404 66.38
225 103 -2119.18900000 0.24349410 15.84890000 -2.029436 67.02
226 103 -2119.96020000 0.23974781 15.14430000 -2.073841 64.15
227 103 -2119.78260000 0.23576660 16.24680000 -2.116390 64.75
228 103 -2120.51050000 0.23138524 15.50430000 -2.175973 60.68
229 103 -2120.30930000 0.22792775 16.56500000 -2.212172 61.73
230 103 -2120.88970000 0.22500988 15.92590000 -2.250684 60.17
231 103 -2120.41340000 0.22031916 17.11590000 -2.289327 62.04
232 103 -2120.90920000 0.21881447 16.29660000 -2.324137 59.11
233 103 -2119.96320000 0.21419789 17.85810000 -2.360418 56.74
234 103 -2120.38070000 0.20726516 16.59280000 -2.395809 54.34
235 103 -2119.49240000 0.19967411 18.02360000 -2.424326 53.23
236 103 -2119.72060000 0.17229654 17.01980000 -2.446310 51.75
237 103 -2119.04420000 0.15618582 18.04970000 -2.487617 53.89
238 103 -2119.41600000 0.14606268 17.11150000 -2.514256 52.52
239 103 -2118.75180000 0.13845221 18.23780000 -2.536925 53.17
240 103 -2119.08020000 0.12921103 17.35530000 -2.568152 51.46
241 103 -2118.37330000 0.12098824 18.47490000 -2.588825 52.33
242 103 -2118.66810000 0.10849429 17.57490000 -2.594487 50.64
243 103 -2118.02720000 -0.10551941 18.57840000 -2.625477 51.39
244 103 -2118.40760000 -0.10160507 17.56290000 -2.655645 49.42
245 103 -2117.61570000 -0.08972823 18.81710000 -2.680120 49.70
246 103 -2117.96410000 -0.09036884 17.78020000 -2.708345 47.80
247 103 -2117.18910000 -0.08103851 18.98960000 -2.727413 47.86
248 103 -2117.32830000 -0.06640696 18.16930000 -2.735833 46.36
170 104 -1989.86110000 0.16080342 NaN NaN NaN
171 104 -1994.27580000 0.14720133 NaN NaN NaN
172 104 -1999.49710000 0.13502985 NaN NaN NaN
173 104 -2003.89160000 -0.12803321 NaN NaN NaN
174 104 -2009.18710000 -0.11917106 NaN NaN NaN
175 104 -2013.55050000 -0.11110345 NaN NaN NaN
176 104 -2018.61550000 -0.10344363 NaN NaN NaN
177 104 -2022.62940000 -0.10001524 NaN NaN NaN
178 104 -2027.49400000 -0.09195088 1.80540000 2.627439 85.59
179 104 -2031.30250000 -0.07378736 2.99380000 2.010427 94.44
180 104 -2035.77270000 -0.05679515 2.43440000 2.205389 96.40
181 104 -2039.26830000 -0.04919464 3.57260000 1.771897 97.99
182 104 -2043.72680000 -0.00349922 2.74650000 1.962918 100.00
183 104 -2047.11810000 -0.01361575 3.92810000 1.755884 99.97
184 104 -2051.25560000 -0.00065526 3.31140000 1.649976 100.00
185 104 -2052.93300000 -0.01860344 5.87950000 0.688090 99.94
186 104 -2056.26470000 -0.00158185 4.42730000 0.899713 99.34
187 104 -2058.14520000 -0.02074107 6.06430000 0.454606 99.30
188 104 -2061.09350000 -0.00783471 5.18450000 0.468849 98.08
189 104 -2062.94030000 -0.03803398 6.46910000 0.159246 71.86
190 104 -2066.03000000 -0.20261619 5.46330000 0.199601 73.17
191 104 -2068.51530000 0.16305863 6.43350000 0.054445 74.11
192 104 -2073.36370000 0.35840071 4.60610000 -0.032579 74.53
193 104 -2075.86570000 0.35505796 6.97000000 -0.167338 76.02
194 104 -2079.41470000 0.35751282 6.04680000 -0.247028 75.61
195 104 -2081.77740000 0.36049943 7.41860000 -0.399814 77.21
196 104 -2081.70030000 -0.26051411 10.06070000 -0.437611 76.48
197 104 -2083.50550000 -0.26922677 7.99230000 -0.561214 78.20
198 104 -2090.12080000 0.25126663 3.34560000 -0.354126 82.87
199 104 -2092.29280000 0.23784756 8.64310000 -0.442777 83.74
200 104 -2095.47350000 0.25126030 7.11760000 -0.531938 82.41
201 104 -2097.53810000 0.24616510 8.59410000 -0.623416 82.56
202 104 -2100.54960000 0.25197834 7.54840000 -0.693594 82.04
203 104 -2102.48570000 0.25312227 8.80590000 -0.785405 81.97
204 104 -2105.33740000 0.25138495 8.03460000 -0.841134 81.87
205 104 -2107.11540000 0.24817681 9.25800000 -0.934064 83.08
206 104 -2109.80040000 0.25009167 8.49080000 -0.977906 81.76
207 104 -2111.22930000 0.25854575 9.90200000 -1.066002 81.49
208 104 -2113.87360000 0.24959064 8.87770000 -1.106362 81.38
209 104 -2115.29130000 0.25073352 10.21850000 -1.172136 81.87
210 104 -2117.54460000 0.25084029 9.54500000 -1.234235 80.68
211 104 -2118.79850000 0.25114802 10.70080000 -1.350590 83.17
212 104 -2120.90950000 0.25296948 9.99630000 -1.365384 80.14
213 104 -2122.02060000 0.25513886 11.15130000 -1.434353 80.80
214 104 -2124.02510000 0.25571118 10.42600000 -1.491009 79.71
215 104 -2125.04030000 0.25664451 11.59640000 -1.573923 81.39
216 104 -2126.89660000 0.25828541 10.91380000 -1.607861 79.47
217 104 -2127.77830000 0.25943545 12.03400000 -1.663805 80.25
218 104 -2129.48270000 0.25977086 11.40510000 -1.715235 79.37
219 104 -2130.12080000 0.26017920 12.63120000 -1.784064 80.71
220 104 -2131.62460000 0.25925677 11.89040000 -1.811282 78.75
221 104 -2131.72480000 0.25076039 13.51120000 -1.907343 80.52
222 104 -2133.10120000 0.25350396 12.39400000 -1.897239 75.42
223 104 -2133.25510000 0.24827803 13.73960000 -1.974070 76.97
224 104 -2134.25590000 0.24557196 13.03560000 -1.989277 73.10
225 104 -2134.32250000 0.24157299 14.09040000 -2.036341 73.56
226 104 -2135.24740000 0.23768564 13.35940000 -2.078036 71.58
227 104 -2135.23280000 0.23374906 14.41760000 -2.131890 72.93
228 104 -2136.09230000 0.23059524 13.66250000 -2.160217 70.41
229 104 -2136.03360000 0.22731994 14.71870000 -2.200312 71.14
230 104 -2136.74730000 0.22438548 14.09600000 -2.237427 69.46
231 104 -2136.42380000 0.21986811 15.26910000 -2.282787 70.92
232 104 -2137.03930000 0.21848844 14.48190000 -2.203327 58.61
233 104 -2136.19150000 0.21391680 16.05320000 -2.242734 55.92
234 104 -2136.73400000 0.20631679 14.74980000 -2.279844 53.10
235 104 -2135.95840000 0.19853809 16.19300000 -2.310556 51.91
236 104 -2136.31190000 0.17247113 15.18090000 -2.348630 51.76
237 104 -2135.74550000 0.15682040 16.13470000 -2.378428 53.95
238 104 -2136.20760000 0.14777868 15.15730000 -2.409281 51.74
239 104 -2135.65350000 0.14012493 16.28560000 -2.433524 52.37
240 104 -2136.06620000 0.13117793 15.44240000 -2.467368 50.41
241 104 -2135.46100000 0.12321408 16.55170000 -2.489847 51.25
242 104 -2135.82360000 0.11276641 15.68340000 -2.520592 48.92
243 104 -2135.18850000 0.10527625 16.76200000 -2.545119 49.43
244 104 -2135.65080000 -0.09965725 15.77810000 -2.560906 47.87
245 104 -2134.96230000 -0.08746737 16.91690000 -2.581557 48.10
246 104 -2135.39670000 -0.08864176 15.90480000 -2.616154 46.15
247 104 -2134.71560000 -0.07879809 17.08070000 -2.636020 46.23
248 104 -2134.94530000 -0.06889755 16.25330000 -2.668635 44.25
177 105 -2028.51740000 -0.09963584 3.40160000 2.305462 39.56
178 105 -2033.51430000 -0.09202535 2.74150000 2.204083 34.10
179 105 -2037.42510000 -0.07274594 3.97860000 2.080211 51.88
180 105 -2042.05890000 -0.05832004 3.45770000 2.291944 53.77
181 105 -2045.69130000 0.01487109 4.47560000 1.943960 67.01
182 105 -2050.26420000 -0.00348919 3.72030000 1.654572 100.00
183 105 -2053.78500000 -0.01086772 4.99620000 1.379484 99.98
184 105 -2058.03050000 -0.00109004 4.40470000 1.328715 100.00
185 105 -2059.91000000 -0.01855759 6.89860000 1.086096 100.00
186 105 -2063.42750000 -0.00200088 5.43670000 1.059922 96.02
187 105 -2065.49600000 -0.02061182 7.08270000 0.851660 96.53
188 105 -2068.62740000 -0.00604377 6.20020000 0.779883 93.06
189 105 -2070.71130000 -0.19622314 7.43250000 0.547429 50.49
190 105 -2074.16680000 -0.20186106 6.29350000 0.437962 51.82
191 105 -2077.18780000 0.34369089 6.90240000 0.214002 69.44
192 105 -2082.05370000 0.36545484 5.33580000 0.185619 62.63
193 105 -2084.67950000 0.35952356 7.71730000 0.008767 67.27
194 105 -2088.41400000 0.35822967 6.79980000 -0.031709 60.40
195 105 -2090.97900000 0.36056859 8.10150000 -0.164139 63.25
196 105 -2090.71580000 -0.26152275 11.07330000 -0.224986 60.17
197 105 -2092.68440000 -0.27132093 12.74380000 -0.355192 65.34
198 105 -2100.15390000 0.35580981 7.75450000 -0.353687 71.99
199 105 -2101.80910000 0.28569664 9.54070000 -0.514455 81.43
200 105 -2105.35020000 0.34196222 8.28850000 -0.476200 72.83
201 105 -2107.31600000 0.25815827 9.47590000 -0.399011 78.42
202 105 -2110.50960000 0.26088148 8.36970000 -0.452677 76.36
203 105 -2112.59000000 0.25484507 9.44690000 -0.525649 76.22
204 105 -2115.59140000 0.25518324 8.64610000 -0.589565 75.79
205 105 -2117.50920000 0.25683181 9.87050000 -0.678842 75.65
206 105 -2120.34930000 0.25119619 9.10060000 -0.722321 75.34
207 105 -2121.96930000 0.25717614 10.43790000 -0.817799 75.22
208 105 -2124.72780000 0.24900302 9.49810000 -0.853000 74.99
209 105 -2126.30760000 0.24907812 10.76850000 -0.930702 76.22
210 105 -2128.71730000 0.24873757 10.09400000 -0.986511 74.75
211 105 -2130.12380000 0.24885950 11.26370000 -1.085592 77.32
212 105 -2132.38990000 0.24954265 10.55390000 -1.120810 74.42
213 105 -2133.66910000 0.25534052 11.72830000 -1.223081 77.66
214 105 -2135.85470000 0.25428865 10.94730000 -1.273920 75.86
215 105 -2137.02840000 0.25412852 12.11080000 -1.340203 76.71
216 105 -2139.03030000 0.25446387 11.43180000 -1.389482 74.75
217 105 -2140.10580000 0.25865253 12.52330000 -1.449622 75.06
218 105 -2141.97000000 0.25916586 11.87710000 -1.503151 74.31
219 105 -2142.73300000 0.25949875 13.11340000 -1.571703 75.87
220 105 -2144.45400000 0.25893192 12.26830000 -1.610291 74.60
221 105 -2144.71320000 0.25016399 13.91840000 -1.692231 75.64
222 105 -2146.21270000 0.25310457 12.91010000 -1.704394 71.10
223 105 -2146.50950000 0.24797990 14.21650000 -1.771664 72.24
224 105 -2147.63090000 0.24520884 13.58000000 -1.800795 68.48
225 105 -2147.82480000 0.24138020 14.67630000 -1.846031 68.94
226 105 -2148.86840000 0.23760459 14.00410000 -1.892216 66.68
227 105 -2148.97280000 0.23375524 15.12790000 -1.937839 67.71
228 105 -2149.97030000 0.22838669 14.42460000 -1.952683 64.00
229 105 -2150.06130000 0.22585996 15.47190000 -1.993961 64.80
230 105 -2150.91090000 0.22322060 14.85530000 -2.037495 62.58
231 105 -2150.73920000 0.21947256 16.01150000 -2.084364 63.85
232 105 -2151.46270000 0.21824406 15.25820000 -2.122076 60.22
233 105 -2150.70180000 0.21401664 16.86300000 -2.165080 57.03
234 105 -2151.36940000 0.20683998 15.53260000 -2.205554 54.00
235 105 -2150.71080000 0.19331619 16.99340000 -2.242484 54.90
236 105 -2151.09820000 0.18500283 16.11220000 -2.281863 52.30
237 105 -2150.58290000 0.15836841 17.19370000 -2.324068 56.61
238 105 -2151.15710000 0.14925005 16.27170000 -2.325547 54.96
239 105 -2150.72660000 0.14167854 17.35610000 -2.349592 55.82
240 105 -2151.23070000 0.13325477 16.50670000 -2.387049 53.30
241 105 -2150.72500000 0.12574744 17.59610000 -2.409548 54.33
242 105 -2151.16850000 0.11678048 16.74140000 -2.445122 51.21
243 105 -2150.64690000 0.10620175 17.78050000 -2.497242 49.35
244 105 -2151.09720000 -0.09967318 16.88240000 -2.519763 47.91
245 105 -2150.51950000 0.08221479 17.94750000 -2.540441 48.07
246 105 -2151.01430000 -0.08951037 16.98430000 -2.569678 46.05
247 105 -2150.41660000 -0.07809606 18.13550000 -2.590210 45.79
248 105 -2150.72550000 -0.06943866 17.32310000 -2.625154 43.81
176 106 -2031.13700000 -0.10122721 NaN NaN NaN
177 106 -2035.47380000 -0.09813148 NaN NaN NaN
178 106 -2040.62170000 -0.09065193 NaN NaN NaN
179 106 -2044.73460000 -0.07217577 NaN NaN NaN
180 106 -2049.38490000 -0.05148848 1.60200000 4.426896 75.31
181 106 -2053.20250000 -0.04368396 2.58730000 3.314925 92.82
182 106 -2057.99920000 -0.00329093 1.82280000 4.264240 99.96
183 106 -2061.65320000 -0.00430692 2.98770000 3.224718 99.91
184 106 -2066.02660000 -0.00063592 2.39600000 3.076517 99.97
185 106 -2068.08220000 -0.01820397 4.78510000 1.781631 99.98
186 106 -2071.79670000 -0.00155486 3.35300000 1.993343 99.96
187 106 -2074.04560000 -0.02014511 5.00200000 1.443266 99.40
188 106 -2077.36180000 -0.00724564 4.15430000 1.407015 99.83
189 106 -2079.67830000 -0.19646159 5.33250000 0.917586 62.68
