# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PC1 interaction (ver1.0).
# Generated: 2025-11-03 07:18:58
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
179 84 -1824.09880000 0.00002180 13.54400000 -1.918016 90.42
180 84 -1826.52430000 0.00093887 12.93680000 -1.948536 90.35
181 84 -1828.15150000 0.00417301 13.81450000 -1.987567 90.24
182 84 -1830.37900000 0.00039036 13.33180000 -2.009767 89.98
183 84 -1831.71630000 -0.01256394 14.27180000 -2.045622 90.42
184 84 -1833.90110000 0.00018024 13.60580000 -2.066984 89.55
135 85 -1695.43540000 0.11917106 3.33690000 2.281784 94.52
136 85 -1700.54970000 0.12532017 2.62010000 1.840914 97.07
137 85 -1704.59370000 0.13526247 4.05290000 1.797030 91.17
138 85 -1709.50430000 0.14359286 3.57490000 1.378664 96.34
139 85 -1713.42530000 0.15665690 4.87540000 1.045064 97.02
140 85 -1718.50450000 0.19183050 4.11930000 1.490023 82.48
141 85 -1722.70550000 0.20988741 5.15210000 1.004975 86.64
142 85 -1727.61800000 0.21137384 4.57810000 1.000789 77.02
143 85 -1731.63780000 0.21954692 5.63260000 0.750290 79.26
144 85 -1736.36240000 0.22762498 5.13900000 0.644670 73.13
145 85 -1740.21150000 0.24436390 6.21050000 0.415321 72.32
146 85 -1744.80830000 0.24218238 5.71460000 0.367056 72.07
147 85 -1748.54050000 0.26632988 6.79260000 0.162175 76.75
148 85 -1752.94020000 0.25990242 6.40850000 0.323870 61.59
149 85 -1756.63210000 0.27384546 7.28990000 0.089715 69.58
150 85 -1760.89930000 0.27034735 6.84170000 0.042836 69.50
151 85 -1764.01770000 0.27590378 8.04280000 -0.055211 71.50
152 85 -1767.93290000 0.25877062 7.41330000 -0.193175 73.36
153 85 -1770.95780000 0.25243466 8.48990000 -0.333338 75.83
154 85 -1774.69530000 0.25741205 7.98240000 -0.353559 72.99
155 85 -1777.67040000 0.25445066 8.86040000 -0.477536 74.74
156 85 -1781.30820000 0.25013239 8.34840000 -0.534181 74.31
157 85 -1784.21020000 0.24830488 9.29420000 -0.651871 76.26
158 85 -1787.76090000 0.24475536 8.77900000 -0.709896 76.72
159 85 -1790.50150000 0.24600114 9.71150000 -0.822897 77.89
160 85 -1793.87830000 0.23910538 9.18930000 -0.867164 78.84
161 85 -1796.46100000 0.23892088 10.18370000 -0.969994 80.09
162 85 -1799.46290000 0.23655915 9.89140000 -1.012487 79.71
163 85 -1801.42010000 0.22943286 11.21470000 -1.110791 81.00
164 85 -1804.10190000 0.21439986 10.68140000 -1.096740 80.64
165 85 -1805.93820000 0.20069754 11.88800000 -1.166364 82.25
166 85 -1808.90770000 0.16535141 11.14020000 -1.254679 87.33
167 85 -1810.94210000 0.15667959 12.21590000 -1.249293 90.65
168 85 -1813.88530000 -0.16580911 11.49080000 -1.288813 90.00
169 85 -1815.91090000 -0.16329045 12.47970000 -1.360365 89.66
170 85 -1818.72770000 -0.15684435 11.82610000 -1.398777 89.27
171 85 -1820.65090000 -0.15279096 12.85510000 -1.466022 88.91
172 85 -1823.35720000 -0.14489626 12.22070000 -1.503461 88.81
173 85 -1825.21780000 -0.11655388 13.22880000 -1.560000 90.93
174 85 -1827.99250000 -0.11092424 12.47010000 -1.597505 90.54
175 85 -1829.90550000 -0.10680406 13.28590000 -1.658557 90.66
176 85 -1832.50320000 -0.08674739 12.79120000 -1.717199 91.20
177 85 -1834.17980000 -0.07717402 13.93360000 -1.777881 91.49
178 85 -1836.86080000 -0.05928491 13.10420000 -1.798481 91.75
179 85 -1838.67910000 -0.02526356 14.11470000 -1.831175 92.40
180 85 -1841.18400000 -0.01745460 13.54270000 -1.857909 92.32
181 85 -1842.92880000 -0.01199389 14.40980000 -1.894592 92.10
182 85 -1845.20610000 -0.00852779 13.99280000 -1.918452 91.93
183 85 -1846.72490000 -0.01569211 14.88100000 -1.956150 91.95
184 85 -1848.88930000 -0.00375351 14.26950000 -1.976117 91.46
134 86 -1697.99030000 0.11507657 NaN NaN NaN
135 86 -1702.38780000 0.12612113 NaN NaN NaN
136 86 -1707.86460000 0.13466310 NaN NaN NaN
137 86 -1712.29720000 0.14739641 NaN NaN NaN
138 86 -1717.51870000 0.15773820 1.49780000 3.224640 91.24
139 86 -1721.84180000 0.17255659 2.62720000 1.884730 94.70
140 86 -1727.07560000 0.18926254 2.02000000 2.184031 75.37
141 86 -1731.41410000 0.21437023 3.19810000 1.508945 85.40
142 86 -1736.48840000 0.21771909 2.87990000 1.587726 65.40
143 86 -1740.71940000 0.23711231 3.90240000 1.074689 60.98
144 86 -1745.64000000 0.23684279 3.46350000 1.150935 60.27
145 86 -1749.74090000 0.25091253 4.43600000 0.879868 61.55
146 86 -1754.55110000 0.24909533 3.92370000 0.834815 60.51
147 86 -1758.56670000 0.25867900 4.86590000 0.597058 67.85
148 86 -1763.14000000 0.26184623 4.49170000 0.565767 65.11
149 86 -1766.95900000 0.27438766 5.42960000 0.336316 71.54
150 86 -1771.27850000 0.27124911 5.12750000 0.291789 70.60
151 86 -1774.56420000 0.27658798 6.32610000 0.164290 74.05
152 86 -1778.66570000 0.26014914 5.63250000 0.131691 67.48
153 86 -1781.89570000 0.25599044 6.61830000 -0.001089 69.79
154 86 -1785.74880000 0.24760541 6.19160000 -0.068300 68.12
155 86 -1788.87460000 0.24583544 7.09570000 -0.223925 70.64
156 86 -1792.72240000 0.24112130 6.52100000 -0.271786 70.01
157 86 -1795.75790000 0.24063900 7.52330000 -0.409120 72.70
158 86 -1799.43100000 0.23599021 7.04310000 -0.462433 72.97
159 86 -1802.28560000 0.23928134 8.02690000 -0.593735 74.67
160 86 -1805.86270000 0.23123300 7.45580000 -0.640973 76.16
161 86 -1808.57230000 0.23338101 8.49600000 -0.767376 78.30
162 86 -1811.85280000 0.22806050 8.05060000 -0.823173 78.87
163 86 -1814.00130000 0.20376355 9.38420000 -0.901665 81.57
164 86 -1817.04420000 0.18955105 8.95810000 -0.928630 82.64
165 86 -1819.26590000 0.16999329 10.02770000 -1.003579 86.36
166 86 -1822.37600000 0.16343166 9.36300000 -1.042461 86.55
167 86 -1824.59410000 0.15703097 10.42070000 -1.123114 87.79
168 86 -1827.60860000 0.14423326 9.80220000 -1.155796 88.92
169 86 -1829.77180000 0.13744488 10.76980000 -1.222801 89.84
170 86 -1832.72400000 0.12855116 10.10590000 -1.266900 90.29
171 86 -1834.79590000 0.12228251 11.15690000 -1.340867 90.84
172 86 -1837.66460000 0.11519090 10.60340000 -1.372742 91.09
173 86 -1839.68060000 0.10985709 11.64480000 -1.439390 91.45
174 86 -1842.40940000 -0.09805727 11.13440000 -1.446319 92.23
175 86 -1844.51240000 -0.09216060 11.81000000 -1.516203 92.30
176 86 -1847.33140000 -0.08180853 11.21050000 -1.555309 92.63
177 86 -1849.18300000 -0.06975794 12.33890000 -1.618525 92.97
178 86 -1852.01180000 -0.05661505 11.52700000 -1.641355 93.28
179 86 -1853.94470000 -0.03751752 12.53350000 -1.682881 93.71
180 86 -1856.55660000 0.00251445 11.97440000 -1.701490 93.75
181 86 -1858.41690000 0.00521006 12.80720000 -1.743539 93.53
182 86 -1860.82390000 0.00079472 12.36820000 -1.768566 93.20
183 86 -1862.37680000 -0.01357210 13.31650000 -1.812062 93.32
184 86 -1864.72410000 0.00031947 12.61560000 -1.832723 92.60
137 87 -1718.23450000 0.14059557 NaN NaN NaN
138 87 -1723.68700000 0.14883617 1.60660000 3.831310 98.31
139 87 -1728.31360000 0.20230577 2.91210000 2.177023 84.81
140 87 -1733.83020000 0.21091620 2.59800000 1.941773 91.23
141 87 -1738.58630000 0.22486569 3.56830000 1.548202 100.00
142 87 -1743.83980000 0.23103875 3.31680000 1.597706 100.00
143 87 -1748.32150000 0.24418212 4.30930000 1.186946 77.51
144 87 -1753.39490000 0.24414123 3.96820000 1.214805 80.85
145 87 -1757.69280000 0.25337450 4.93230000 0.974157 74.95
146 87 -1762.65060000 0.25317442 4.49820000 0.909934 73.08
147 87 -1766.84970000 0.26074749 5.45570000 0.688675 75.14
148 87 -1771.60660000 0.26041661 5.11100000 0.834038 61.45
149 87 -1775.62400000 0.27258669 6.01970000 0.546924 71.86
150 87 -1780.10830000 0.26883139 5.76120000 0.515537 69.48
151 87 -1783.51620000 0.27673305 6.98820000 0.319997 76.45
152 87 -1787.73200000 0.26413412 6.41540000 0.305887 67.16
153 87 -1791.15840000 0.24387649 7.34430000 0.119031 73.01
154 87 -1795.18830000 0.23700327 6.86650000 0.087123 70.59
155 87 -1798.46140000 0.23556857 7.74560000 -0.078103 72.34
156 87 -1802.49920000 0.22977868 7.13280000 -0.116469 72.32
157 87 -1805.69210000 0.22760781 8.06180000 -0.272291 76.54
158 87 -1809.53050000 0.22412219 7.55080000 -0.313664 75.18
159 87 -1812.53650000 0.22005363 8.52650000 -0.441612 78.22
160 87 -1816.28630000 0.21957230 7.92620000 -0.499738 78.16
161 87 -1819.12140000 0.22447292 9.02790000 -0.639002 80.10
162 87 -1822.60350000 0.21420333 8.52970000 -0.680496 80.27
163 87 -1825.22030000 0.19502324 9.58390000 -0.753453 82.48
164 87 -1828.51160000 0.17790398 9.13720000 -0.786335 83.44
165 87 -1830.95700000 0.16671054 10.30630000 -0.867027 86.18
166 87 -1834.23280000 0.16083063 9.78890000 -0.908569 85.81
167 87 -1836.62880000 0.15556608 10.88010000 -0.992018 87.46
168 87 -1839.75960000 0.14593624 10.35350000 -1.023565 87.67
169 87 -1842.04790000 0.14038418 11.48690000 -1.089550 88.64
170 87 -1845.17080000 0.12492103 10.88040000 -1.117331 90.67
171 87 -1847.48600000 0.11963194 11.89140000 -1.207375 91.55
172 87 -1850.54340000 0.11320127 11.27220000 -1.254733 92.11
173 87 -1852.76180000 0.10881280 12.20890000 -1.331653 92.64
174 87 -1855.54040000 0.09143564 11.77410000 -1.356168 93.64
175 87 -1857.75990000 -0.08369258 12.46000000 -1.415502 94.42
176 87 -1860.73990000 -0.07674220 11.70790000 -1.456194 94.57
177 87 -1862.75680000 -0.06801401 12.74290000 -1.521518 94.78
178 87 -1865.69620000 -0.05843834 12.01350000 -1.545877 94.97
179 87 -1867.74900000 -0.04433432 13.01720000 -1.589878 95.32
180 87 -1870.44210000 0.00243139 12.52050000 -1.605101 95.57
181 87 -1872.41010000 0.00390719 13.38100000 -1.647377 95.36
182 87 -1874.91130000 0.00119914 12.95630000 -1.672975 95.05
183 87 -1876.55770000 -0.01398691 13.89910000 -1.718379 94.94
184 87 -1878.99780000 0.00051965 13.20720000 -1.738171 94.50
137 88 -1724.51160000 0.16646735 NaN NaN NaN
138 88 -1730.44370000 0.18886767 NaN NaN NaN
139 88 -1735.64620000 0.20694779 NaN NaN NaN
140 88 -1741.37260000 0.21678492 NaN NaN NaN
141 88 -1746.37460000 0.23113641 NaN NaN NaN
142 88 -1751.84880000 0.23904481 1.65700000 2.846068 61.50
143 88 -1756.58110000 0.25139149 2.61870000 1.908742 52.90
144 88 -1761.84310000 0.25099642 2.28140000 2.075163 51.42
145 88 -1766.36680000 0.25888435 3.21320000 1.656551 57.77
146 88 -1771.52340000 0.25718023 2.76710000 1.622370 53.04
147 88 -1775.93560000 0.26365634 3.71600000 1.239908 67.95
148 88 -1780.86170000 0.26705518 3.39770000 1.241517 60.80
149 88 -1785.08750000 0.27581042 4.25740000 0.926687 70.75
150 88 -1789.72240000 0.27251930 4.03090000 0.885594 67.45
151 88 -1793.36540000 0.27663797 5.14520000 0.710458 72.95
152 88 -1797.72070000 0.26025462 4.60320000 0.694516 61.44
153 88 -1801.27280000 0.25634068 5.58250000 0.517274 65.61
154 88 -1805.42500000 0.24555630 5.13790000 0.440546 62.55
155 88 -1808.85000000 0.24361264 5.98780000 0.221316 65.85
156 88 -1812.97190000 0.23660251 5.42160000 0.184785 65.50
157 88 -1816.29930000 0.23256041 6.33540000 -0.005349 72.45
158 88 -1820.28100000 0.22866960 5.81020000 -0.043161 69.78
159 88 -1823.43050000 0.22320464 6.76580000 -0.189433 74.13
160 88 -1827.36730000 0.22167687 6.13340000 -0.247598 73.97
161 88 -1830.35120000 0.22673422 7.20750000 -0.337464 78.63
162 88 -1834.02220000 0.21396636 6.68030000 -0.442602 77.27
163 88 -1836.86680000 0.19171295 7.85590000 -0.524126 80.69
164 88 -1840.48130000 0.16855435 7.33280000 -0.560379 84.02
165 88 -1843.23970000 0.15872839 8.53620000 -0.665904 87.17
166 88 -1846.72690000 0.15144152 8.03840000 -0.699863 87.62
167 88 -1849.33110000 0.14557101 9.15710000 -0.801327 89.31
168 88 -1852.75280000 0.13687343 8.56370000 -0.829067 90.01
169 88 -1855.26920000 0.13176065 9.63080000 -0.903605 90.96
170 88 -1858.59540000 0.12434586 8.99110000 -0.953272 91.53
171 88 -1861.03360000 0.11941164 10.07690000 -1.037507 92.20
172 88 -1864.18870000 0.11339061 9.53750000 -1.070479 92.58
173 88 -1866.53250000 0.10918104 10.48600000 -1.143179 93.03
174 88 -1869.43790000 0.09372016 10.06460000 -1.166817 94.22
175 88 -1871.66580000 0.07628482 10.97040000 -1.230063 95.32
176 88 -1874.71770000 -0.06498437 10.25600000 -1.260500 96.03
177 88 -1876.92770000 -0.05485054 11.18520000 -1.324098 96.28
178 88 -1879.98420000 -0.04535582 10.55630000 -1.352117 96.52
179 88 -1882.18060000 -0.02930393 11.50290000 -1.397769 96.84
180 88 -1885.00910000 0.00319886 10.99860000 -1.421935 96.75
181 88 -1887.08560000 0.00523986 11.81300000 -1.469520 96.47
182 88 -1889.67480000 0.00104539 11.39580000 -1.498730 96.15
183 88 -1891.42300000 -0.01327242 12.29100000 -1.551978 95.81
184 88 -1893.94340000 0.00040967 11.66050000 -1.573817 95.47
141 89 -1752.72380000 0.23774290 NaN NaN NaN
142 89 -1758.41780000 0.24621458 2.02280000 2.272472 98.42
143 89 -1763.34250000 0.25769842 3.07530000 1.886264 84.91
144 89 -1768.79800000 0.25526484 2.80450000 1.943478 89.36
145 89 -1773.50850000 0.26107509 3.74160000 1.685596 83.36
146 89 -1778.86960000 0.25951944 3.32190000 2.323861 2.41
147 89 -1783.47740000 0.26591269 4.20510000 1.628263 63.97
148 89 -1788.56290000 0.27010827 3.92260000 1.456796 70.20
149 89 -1792.97130000 0.27935007 4.82330000 0.814488 59.94
150 89 -1797.72860000 0.27085723 4.69520000 0.962379 80.05
151 89 -1801.54190000 0.27415667 5.79030000 0.841180 80.43
152 89 -1806.07330000 0.26053025 5.25060000 0.848361 69.05
153 89 -1809.78090000 0.25764309 6.22440000 0.698952 69.43
154 89 -1814.05580000 0.24917464 5.80770000 0.629207 63.68
155 89 -1817.61150000 0.24759764 6.71590000 0.389416 65.69
156 89 -1821.85270000 0.24093025 6.18060000 0.364419 64.08
157 89 -1825.30920000 0.23961577 7.10890000 0.170161 68.39
158 89 -1829.41430000 0.23346188 6.60530000 0.130803 71.37
159 89 -1832.71870000 0.22953771 7.50680000 -0.046463 74.20
160 89 -1836.77670000 0.22562207 6.89630000 -0.069328 74.70
161 89 -1839.92050000 0.22861454 7.95440000 -0.145363 78.51
162 89 -1843.94070000 0.17646963 7.22070000 -0.226568 80.44
163 89 -1847.03210000 0.18467855 8.19050000 -0.359259 80.96
164 89 -1850.99390000 0.15942584 7.44700000 -0.390680 84.60
165 89 -1853.98330000 0.15103337 8.46670000 -0.506988 87.82
166 89 -1857.70620000 0.14448382 7.86320000 -0.544334 88.09
167 89 -1860.53450000 0.13860138 9.01060000 -0.650802 89.97
168 89 -1864.11800000 0.13157441 8.52360000 -0.699490 90.68
169 89 -1866.80450000 0.12755934 9.69200000 -0.786146 91.72
170 89 -1870.32850000 0.12154828 9.12530000 -0.846765 92.35
171 89 -1872.94420000 0.11774595 10.27410000 -0.938417 93.09
172 89 -1876.23650000 0.11278251 9.83120000 -0.977530 93.47
173 89 -1878.72050000 0.10946390 10.84990000 -1.054967 94.05
174 89 -1881.85420000 0.09662991 10.41610000 -1.086327 94.68
175 89 -1884.19170000 0.08463629 11.24790000 -1.099963 97.21
176 89 -1887.33090000 -0.05218580 10.59340000 -1.128832 98.05
177 89 -1889.75850000 0.03372279 11.52970000 -1.189037 97.96
178 89 -1892.90150000 0.02499819 10.94750000 -1.238549 98.15
179 89 -1895.22570000 0.01943415 11.97520000 -1.294531 98.07
180 89 -1898.11660000 0.01668623 11.52900000 -1.326613 97.95
181 89 -1900.28860000 0.01375509 12.38600000 -1.373790 97.84
182 89 -1902.93200000 0.00997322 12.02800000 -1.403621 97.61
183 89 -1904.82190000 -0.01525073 12.90760000 -1.451890 97.36
184 89 -1907.34440000 0.00470116 12.31670000 -1.478456 97.22
185 89 -1906.64080000 -0.01675271 15.71840000 -1.628874 95.45
186 89 -1907.37710000 0.00814189 14.42950000 -1.645486 91.64
187 89 -1906.86380000 0.01858565 15.88220000 -1.764133 91.89
188 89 -1907.42110000 0.01416812 14.95920000 -1.789186 88.67
189 89 -1906.99060000 0.02378713 16.13240000 -1.886123 89.63
190 89 -1907.48750000 0.02681533 15.32800000 -1.918647 87.15
191 89 -1907.08910000 0.05608731 16.40590000 -2.015985 88.61
192 89 -1907.61680000 0.06768579 15.57810000 -2.050603 86.30
193 89 -1907.31120000 0.08096324 16.58010000 -2.109372 86.75
194 89 -1908.03260000 0.09215835 15.59850000 -2.144343 84.32
195 89 -1907.75560000 0.10410365 16.58220000 -2.192876 84.29
196 89 -1908.36700000 0.11235070 15.72080000 -2.224934 82.65
197 89 -1908.04820000 0.12661626 16.74910000 -2.270422 81.96
198 89 -1908.66720000 0.13523061 15.98640000 -2.289135 79.94
199 89 -1908.68330000 0.19088670 16.83760000 -2.293969 78.71
200 89 -1909.50720000 0.19822844 16.28890000 -2.332183 76.60
201 89 -1909.58060000 0.21108883 17.23850000 -2.362037 77.80
202 89 -1910.31290000 0.21734671 16.76550000 -2.390044 76.55
203 89 -1910.31040000 0.22499808 17.68470000 -2.434717 77.07
204 89 -1910.93530000 0.22651496 17.24200000 -2.465873 75.27
205 89 -1910.83890000 0.23292536 18.12130000 -2.504739 75.60
206 89 -1911.35050000 0.23697894 17.69230000 -2.528193 74.91
207 89 -1911.13760000 0.24297096 18.54320000 -2.562142 75.25
208 89 -1911.45990000 0.24712374 18.15330000 -2.582825 74.26
209 89 -1910.94640000 0.25532373 19.14000000 -2.595355 74.70
210 89 -1911.23660000 0.25512800 18.43370000 -2.620770 73.83
141 90 -1759.65860000 0.24555305 NaN NaN NaN
142 90 -1765.63580000 0.25502989 NaN NaN NaN
143 90 -1770.82050000 0.26567521 NaN NaN NaN
144 90 -1776.46810000 0.26327417 NaN NaN NaN
145 90 -1781.40950000 0.26750743 NaN NaN NaN
146 90 -1786.90050000 0.26743642 1.72200000 2.872118 48.21
147 90 -1791.70350000 0.27139448 2.56640000 2.079519 77.97
148 90 -1797.01260000 0.27541563 2.24670000 2.177992 62.40
149 90 -1801.64180000 0.28042370 3.11460000 1.701308 72.04
150 90 -1806.55020000 0.27773795 3.01930000 1.660272 65.37
151 90 -1810.54190000 0.28057378 4.08860000 1.375100 75.11
152 90 -1815.22330000 0.26722430 3.57120000 1.386749 57.04
153 90 -1819.08150000 0.26270729 4.54770000 1.118851 65.54
154 90 -1823.54540000 0.25358127 4.09060000 1.033167 59.03
155 90 -1827.25130000 0.25114821 4.97650000 0.705706 63.01
156 90 -1831.63610000 0.24423332 4.42440000 0.703925 61.88
157 90 -1835.23760000 0.24219680 5.33230000 0.467200 67.32
158 90 -1839.44350000 0.23437152 4.86680000 0.438791 65.85
159 90 -1842.89100000 0.23550990 5.73800000 0.232390 69.88
160 90 -1847.09290000 0.22437376 5.12580000 0.220162 69.73
161 90 -1850.37940000 0.22827823 6.17150000 0.017704 73.87
162 90 -1854.44060000 0.21366954 5.55120000 0.009964 73.06
163 90 -1857.65890000 0.19150034 6.65460000 -0.058029 76.09
164 90 -1861.66800000 0.16393223 5.89380000 -0.055513 78.37
165 90 -1864.78740000 0.15010375 6.88000000 -0.197111 84.47
166 90 -1868.76310000 0.14190629 5.88490000 -0.204494 82.95
167 90 -1871.85960000 0.13611516 6.68490000 -0.349107 86.12
168 90 -1875.71450000 0.12643976 6.24810000 -0.378083 86.83
169 90 -1878.67180000 0.12241225 7.43960000 -0.486438 88.60
170 90 -1882.43630000 0.11689490 6.90230000 -0.548820 89.52
171 90 -1885.28570000 0.11388714 8.09200000 -0.656936 90.77
172 90 -1888.78840000 0.10943383 7.66900000 -0.702604 91.52
173 90 -1891.48830000 0.10683886 8.80070000 -0.794848 92.45
174 90 -1894.65760000 0.09432134 8.51020000 -0.831656 93.89
175 90 -1897.14230000 0.08109843 9.69750000 -0.841038 98.52
176 90 -1900.50620000 -0.02588167 9.09270000 -0.882374 99.20
177 90 -1903.06700000 0.03248728 9.98970000 -0.969941 98.59
178 90 -1906.41890000 0.00606831 9.31920000 -0.990816 99.18
179 90 -1908.86360000 0.01101498 10.23410000 -1.053374 98.87
180 90 -1911.89260000 0.00221635 9.70580000 -1.090745 98.83
181 90 -1914.17800000 0.00197316 10.50030000 -1.147744 98.53
182 90 -1916.94750000 0.00102120 10.07630000 -1.185379 98.36
183 90 -1918.87910000 0.00542227 10.94970000 -1.252549 98.05
184 90 -1921.57720000 0.00044360 10.29070000 -1.278710 97.81
185 90 -1921.02460000 -0.01392106 13.53070000 -1.469599 96.08
186 90 -1921.96400000 0.00134335 12.27470000 -1.481326 92.57
187 90 -1921.59830000 -0.01367971 13.79590000 -1.625626 92.91
188 90 -1922.34100000 0.00337909 12.97530000 -1.647235 89.89
189 90 -1922.03350000 0.01614532 14.20130000 -1.763620 90.91
190 90 -1922.71300000 0.01020807 13.50210000 -1.790812 88.42
191 90 -1922.41290000 0.02904863 14.66730000 -1.892857 89.83
192 90 -1923.10930000 0.03837688 13.91530000 -1.927528 87.88
193 90 -1922.84910000 0.05782775 15.05980000 -2.014829 88.86
194 90 -1923.55580000 0.06340093 14.24890000 -2.035365 87.02
195 90 -1923.30580000 0.07623861 15.37080000 -2.092911 87.10
196 90 -1924.01530000 0.09477507 14.50880000 -2.122472 84.18
197 90 -1923.87160000 0.13674551 15.47680000 -2.153181 81.70
198 90 -1924.73890000 0.17644989 14.38860000 -2.147764 78.95
199 90 -1925.01410000 0.19582011 15.17480000 -2.186974 79.09
200 90 -1926.03710000 0.20423000 14.61940000 -2.218567 77.92
201 90 -1926.29640000 0.21507664 15.58230000 -2.259933 78.03
202 90 -1927.21310000 0.22203216 15.07660000 -2.290272 77.04
203 90 -1927.39530000 0.22882931 16.00740000 -2.339594 77.58
204 90 -1928.17820000 0.23262039 15.58430000 -2.363655 76.47
205 90 -1928.26080000 0.23798308 16.42910000 -2.406182 76.78
206 90 -1928.89880000 0.24202346 16.03530000 -2.431592 75.96
207 90 -1928.83120000 0.24703797 16.87300000 -2.469665 76.30
208 90 -1929.30440000 0.25198698 16.45900000 -2.491239 75.20
209 90 -1928.88830000 0.25778580 17.49390000 -2.517108 74.90
210 90 -1929.31190000 0.25686807 16.75110000 -2.543429 74.01
145 91 -1787.84050000 0.27102123 NaN NaN NaN
146 91 -1793.48790000 0.26899841 2.15590000 2.321766 89.96
147 91 -1798.47730000 0.27235536 3.06490000 1.990043 87.81
148 91 -1803.97440000 0.27624957 2.75530000 1.825004 53.53
149 91 -1808.78750000 0.28023535 3.66950000 1.552598 50.38
150 91 -1813.84850000 0.27833873 3.62670000 1.509895 51.46
